word;polarity
удар;-1
удар;0
удар;0
удар;0
удача;1
удача;0
удача;1
удача;1
удача;0
удача;1
удачливость;1
удачливость;1
удачливость;1
удачливый;1
удачливый;1
удачливый;1
удачливый;1
удачный;1
удачный;1
удачный;1
уделывать;1
уделывать;0
уделывать;0
уделывать;0
уделывать;1
удерживаться;0
удерживаться;0
удерживаться;-1
удерживаться;-1
удивительный;1
удивительный;2
удивительный;2
удивительный;1
удивительный;1
удивление;1
удивление;-1
удивление;1
удивлять;0
удивлять;0
удивлять;0
удивлять;0
удивляться;0
удивляться;0
удивляться;0
удо;0
удо;-1
удо;0
удобный;0
удобный;2
удобный;1
удобрение;0
удобрение;0
удобрение;0
удобрение;0
удобрение;0
удобство;0
удобство;-1
удобство;1
удобство;1
удобство;1
удобство;0
удовлетворение;0
удовлетворение;1
удовлетворение;0
удовлетворенность;1
удовлетворенность;0
удовлетворенность;1
удовлетворительный;1
удовлетворительный;-1
удовлетворительный;0
удовлетворять;1
удовлетворять;0
удовлетворять;0
удовлетворять;0
удовольствие;1
удовольствие;1
удовольствие;0
удорожание;0
удорожание;-1
удорожание;-1
удорожать;-1
удорожать;-1
удорожать;1
удорожать;0
удорожать;-1
удостоверение;0
удостоверение;0
удостоверение;0
удушать;-1
удушать;-1
удушать;-1
удушать;-1
удушение;-1
удушение;0
удушение;-1
удушение;-2
удушение;-1
уезжать;0
уезжать;0
уезжать;0
уезжать;0
уезжать;0
ужалить;-1
ужалить;-1
ужалить;-1
ужас;-1
ужас;-1
ужас;-2
ужасать;0
ужасать;-1
ужасать;-1
ужасаться;-1
ужасаться;0
ужасаться;-1
ужасный;-1
ужасный;-1
ужасный;-1
ужасный;-2
ужесточать;0
ужесточать;-1
ужесточать;0
ужесточать;-1
ужесточать;0
ужесточать;0
ужесточать;-1
ужесточать;0
ужесточаться;-1
ужесточаться;-1
ужесточаться;0
ужесточаться;-1
ужесточаться;-1
ужесточение;-1
ужесточение;0
ужесточение;-1
ужесточить;-2
ужесточить;-1
ужесточить;0
ужесточить;-1
ужесточить;0
узбек;-1
узбек;-1
узбек;0
узбекистан;0
узбекистан;0
узбекистан;-1
узбекистан;1
узбекский;0
узбекский;0
